corrida,dimension,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones
672,2,"[1.416894216919991, 0.4653224519166299]","[0.8552913833834906, 0.7308924177573253]",0.020980391334385624,1000,1002
673,2,"[-1.6850750915801946, -0.05067649160310439]","[-0.5075825010603197, 0.2651933787380522]",2.2785103575146564,1000,1002
674,2,"[-1.7299483251851058, -0.3787037448911632]","[-0.3165472765136905, 0.10623126407207993]",1.7369317188586284,1000,1002
675,2,"[-0.38049182054142916, -1.7776236784015707]","[0.15362991039685434, 0.021301438324588324]",0.7168716557056155,1000,1002
676,2,"[-0.6192310928610127, -1.5933517873507745]","[0.14409824219811027, 0.018570313009555185]",0.7330491783937131,1000,1002
677,2,"[1.262531420197774, 1.8337301543504725]","[1.3340724599801677, 1.780847324899817]",0.11172496813153486,1000,1002
678,2,"[-1.7517917173434836, 1.8641518890668092]","[-1.3467877416931835, 1.8214939984299914]",5.513275328354608,1000,1002
679,2,"[0.092473750883308, -0.8209789831009324]","[0.17947205483792775, 0.02965669445119971]",0.6739181572822017,1000,1002
680,2,"[-1.7331729396688342, 0.0025570020164313867]","[-0.545905615326971, 0.30572396299362453]",2.3957701577563184,1000,1002
681,2,"[1.2063356702341066, 0.8482262108843956]","[0.977303531733634, 0.9550301236179988]",0.0005159773514365268,1000,1002
682,2,"[-1.8422742570435635, -1.7493940823330671]","[0.12495381026522476, 0.013655654464502906]",0.7660891323454803,1000,1002
683,2,"[-0.3978310343367184, -0.8384901363796244]","[0.11100454782721557, 0.010554370218568147]",0.7906253688957212,1000,1002
684,2,"[-1.0961538127624282, -0.8970055724699091]","[0.03167269334862933, 0.0005753613858378428]",0.9376760739296843,1000,1002
685,2,"[1.2430653165440395, 1.7581181076760735]","[1.307003884493668, 1.7092838116783517]",0.09435637741327237,1000,1002
686,2,"[-0.3886993632150879, 1.6634306647347081]","[-0.9898742710023877, 0.9878583503878886]",3.966011264486813,1000,1002
687,2,"[-0.7311536076886755, -0.09651410393582949]","[-0.23546300420250685, 0.06033517468531713]",1.52876234197838,1000,1002
688,2,"[-1.1221852249456652, 0.5753898687522567]","[-0.7404421571382125, 0.5563273009628146]",3.0356557716929493,1000,1002
689,2,"[1.9619066477560176, 0.4239077213936788]","[0.9010636741366601, 0.8114957482234648]",0.009806036291854281,1000,1002
690,2,"[-0.5823935114709038, 0.6054602587772044]","[-0.5837029452471901, 0.348541282155033]",2.514249282200797,1000,1002
691,2,"[-1.5445169010057724, 1.591947592767073]","[-1.2318272315613994, 1.5251754408109233]",4.987101139259003,1000,1002
692,2,"[0.012631862394209659, -0.20746345660562615]","[0.17830492983969773, 0.029249397420368542]",0.6758296006794379,1000,1002
693,2,"[0.3517021735056147, 0.5111147019853925]","[0.5826580979871765, 0.33742378845762444]",0.17460137595076772,1000,1002
694,2,"[-1.7540062976962028, 0.7480001381310561]","[-0.9228028523455065, 0.8596182939679434]",3.70365619537563,1000,1002
695,2,"[-1.057047837427591, 0.876349982746992]","[-0.8696929459371533, 0.7644441664443986]",3.5022776798708373,1000,1002
696,2,"[1.3211025177976699, 1.2450140469351232]","[1.1420365665682393, 1.3047694738397455]",0.020201629888405955,1000,1002
697,2,"[0.21504396250271363, 0.08261587890483657]","[0.33768240641719444, 0.11095367965837542]",0.439610605008688,1000,1002
698,2,"[-1.4627800623537697, 1.1278178320512433]","[-1.0459340167734286, 1.1019383973496766]",4.192182845419296,1000,1002
699,2,"[-0.9363071776902581, -0.013535548137690867]","[-0.35982501449109483, 0.13597880221583308]",1.8533552618135845,1000,1002
700,2,"[-0.8836133153688916, -1.499839025153257]","[0.13162371186227925, 0.015281423883791868]",0.7544949170180613,1000,1002
701,2,"[0.530668326468553, -1.825455985365386]","[0.17071071662313797, 0.02666837507983861]",0.6883326711507156,1000,1002
702,2,"[1.0184508789809152, -0.7471644866104661]","[0.3161317793730202, 0.0968493723904245]",0.4686305096391886,1000,1002
703,2,"[-2.047448297453628, 0.04558495431569343]","[-0.6126293792457893, 0.3832197988860313]",2.6068224846115133,1000,1002
704,2,"[-1.8560945826709376, -0.9168094911655957]","[-0.04430094008595176, 0.0030982432671427884]",1.0906934280935332,1000,1002
705,2,"[0.8477756926186135, -1.7912233098368375]","[0.17782858112338923, 0.029083976420698578]",0.6766105082566669,1000,1002
706,2,"[1.3899304646901856, -2.032353596790444]","[0.17690136881343946, 0.028763339266290957]",0.6781318287592148,1000,1002
707,2,"[-1.0370094317490084, 0.9867430139988849]","[-0.9148127277765576, 0.8449400278785175]",3.6730004369578206,1000,1002
708,2,"[-0.7525574667087593, -1.6306487784816086]","[0.14180597361518776, 0.017941691655921074]",0.7369666809266692,1000,1002
709,2,"[-0.5724818685934474, -0.9404690989689835]","[0.10110443958710288, 0.008598414352437137]",0.8082768665400795,1000,1002
710,2,"[1.403747951249633, -0.7645269295712538]","[0.3545243176953434, 0.12263653218786622]",0.41756969192493903,1000,1002
711,2,"[1.1834674043945257, 1.6051083051447694]","[1.2480260084190964, 1.5584252984274145]",0.06159023964896506,1000,1002
712,2,"[-0.2710838494145351, 1.6791271172275897]","[-0.917251370176366, 0.8494064250359311]",3.6823432922763355,1000,1002
713,2,"[-0.502505250966762, 1.900865193943483]","[-1.1357739212353413, 1.297857723483024]",4.567732314375875,1000,1002
714,2,"[-1.6822701075432533, 0.7660309155972822]","[-0.922019550629215, 0.8581736939405014]",3.700645268266273,1000,1002
715,2,"[-0.025337690288420145, -0.46019049285366975]","[0.16194762390476958, 0.023839134907248354]",0.7029019907557007,1000,1002
716,2,"[0.5435878553542692, 0.8349986473342206]","[0.8117924774585175, 0.6581659260530814]",0.035492816530358046,1000,1002
717,2,"[-2.030128047512334, -1.364160148491474]","[0.072814548514105, 0.004128559931925333]",0.8598105478612654,1000,1002
718,2,"[0.8726366233981695, 0.6815146540163335]","[0.8462759694663134, 0.7155092944836446]",0.023676467698535045,1000,1002
719,2,"[1.9089305810070618, 1.069210788867207]","[1.1427415246493717, 1.3063825173104682]",0.020402634545781357,1000,1002
720,2,"[1.8463650108675607, 0.8296058942865692]","[1.0488640736028911, 1.1003057130477933]",0.0023913026806189385,1000,1002
721,2,"[-0.8271781534128408, -1.616425278460492]","[0.13927686872947276, 0.017260801063064272]",0.7413010903658983,1000,1002
722,2,"[1.1543505442608564, 0.5904352111653517]","[0.8656997594324202, 0.7488540347297681]",0.01807043152734413,1000,1002
723,2,"[-1.8506300932370587, -0.5732332916695928]","[-0.21762282892844645, 0.05195817761054926]",1.4847199571427148,1000,1002
724,2,"[1.871052044223636, 0.0016430928289841162]","[0.7144625147451975, 0.5091136936291015]",0.08171201806142946,1000,1002
725,2,"[-0.27554145886328985, -0.1732624172675319]","[0.023158896950246078, 0.00027403793675024094]",0.9542254205565863,1000,1002
726,2,"[-1.1924163624748494, -0.5377754281377989]","[-0.12353355967073076, 0.018079281006050427]",1.2631221895865785,1000,1002
727,2,"[-0.5332449034765245, -1.8335538373121132]","[0.15160861650082116, 0.02070648556429953]",0.720287181055084,1000,1002
728,2,"[1.0959570064093933, -0.34199784692171176]","[0.46224165859477995, 0.21097964097360758]",0.28990641223748126,1000,1002
729,2,"[1.3196488164000697, 1.4350254125870916]","[1.2085570901735203, 1.4613471125317985]",0.04355035794370274,1000,1002
730,2,"[-1.1796723519542966, 0.6445198629688464]","[-0.7865123506436178, 0.6266901194009594]",3.1981686678929835,1000,1002
731,2,"[-0.11353373014842694, 1.5571219985264029]","[-0.6413874668184385, 0.4193406269877952]",2.7004933460602882,1000,1002
732,2,"[-1.164326178093244, 0.7283228684699412]","[-0.8234021783746784, 0.6860803637501863]",3.331339046294923,1000,1002
733,2,"[0.44135269274715183, -0.8384451478657728]","[0.22505211075437212, 0.04777575599894767]",0.6013694695965683,1000,1002
734,2,"[-1.488482698644797, 0.621116458914925]","[-0.8294387442365956, 0.6960571194765754]",3.3533884844021893,1000,1002
735,2,"[0.9772951885100265, -0.7551903999453184]","[0.3089824004039494, 0.09238023961791762]",0.47846006135225777,1000,1002
736,2,"[0.5932343460753975, -0.4295438024232827]","[0.3318152422320866, 0.10701972266994011]",0.4474205162812884,1000,1002
737,2,"[0.8732953939256021, -1.2320142340339584]","[0.21645148648227547, 0.044026844173310306]",0.6147459976039149,1000,1002
738,2,"[1.59832065079777, -0.8707702928769854]","[0.34057304042132897, 0.11291770990999861]",0.43578780911615117,1000,1002
739,2,"[-0.5415485941507978, -1.8100553642788872]","[0.15108296757120643, 0.02055315713874775]",0.7211767380940888,1000,1002
740,2,"[-1.591245978332052, 0.06497035350969593]","[-0.5586505446568106, 0.319845839385803]",2.4354061562116875,1000,1002
741,2,"[-0.9519403961222288, 1.374127004640028]","[-1.0588130853043047, 1.1290340127750056]",4.245029762779252,1000,1002
742,2,"[-1.987815880069309, -0.49523077663974946]","[-0.28364264208429124, 0.08606040428100702]",1.650882564419052,1000,1002
743,2,"[-0.6662326404337964, -1.9688340237615063]","[0.15170432275191423, 0.02073446420155953]",0.7201252762717536,1000,1002
744,2,"[-1.5385870376939101, -0.3537196035332699]","[-0.29844165064259875, 0.09487099800905555]",1.6893188732426239,1000,1002
745,2,"[-0.029226662103258416, -0.3920291952440562]","[0.16020147726655318, 0.023294459776044198]",0.7058232741646362,1000,1002
746,2,"[0.12672073077593637, 0.38965934041367145]","[0.3526440383292557, 0.12130354318275144]",0.4200026004355757,1000,1002
747,2,"[-2.007352028660385, -0.14706622687844817]","[-0.4979820420953094, 0.2554938361206857]",2.2495867872096698,1000,1002
748,2,"[1.8984928906755618, 0.07795621941063136]","[0.7501727385991145, 0.5616049572266453]",0.06254687380418283,1000,1002
749,2,"[0.7272131275118721, -0.7706056379724464]","[0.27339685891147253, 0.0716959388166732]",0.5288823158646947,1000,1002
750,2,"[1.1222686849137156, 1.1178863897645672]","[1.0662311679096714, 1.1371035805214222]",0.0043930536451749855,1000,1002
751,2,"[0.08722861119135317, 1.949752620151659]","[0.8879038969408504, 0.7878937722228382]",0.012588533906657038,1000,1002
752,2,"[-1.5337463203321717, -1.9785823646122762]","[0.1416017963847157, 0.017886228844348043]",0.7373161291470586,1000,1002
753,2,"[1.106568035357065, 1.258109081046559]","[1.1150708175172244, 1.2438126421293207]",0.013259758460626953,1000,1002
754,2,"[-1.5556311895221198, -0.9601727162015496]","[0.001063054739758337, 0.00018244938423370643]",0.9978783082746768,1000,1002
755,2,"[-1.9761055196502881, -0.8466079302428071]","[-0.0871670978428448, 0.009652932088917566]",1.1823545309125505,1000,1002
756,2,"[1.1187891155708787, 0.0735663215107234]","[0.640096385303841, 0.4079745356454859]",0.12983645839608562,1000,1002
757,2,"[-0.6222004503826921, -0.5253558480636711]","[0.004286908161641656, 0.00013384580601788672]",0.9914458945493884,1000,1002
758,2,"[-2.0424555490694423, -0.8200170390927939]","[-0.10691250084501355, 0.013903184211022874]",1.2258668086475588,1000,1002
759,2,"[0.5998950057489632, 1.9423004418717986]","[1.2450301682911562, 1.5509476291006001]",0.06011161054796216,1000,1002
760,2,"[1.4215611473260523, -1.9513550248119127]","[0.1805931244225125, 0.030050585548577573]",0.6720846738392896,1000,1002
761,2,"[1.632504236748142, 1.1599807008711718]","[1.148601691255112, 1.3198297981684735]",0.02211205113206384,1000,1002
762,2,"[1.1484206021467358, -0.1720493711213713]","[0.540515550977757, 0.2898613486936557]",0.21165298832319654,1000,1002
763,2,"[-0.41777032005835646, -0.807257174699243]","[0.10456962596061779, 0.009259896294501085]",0.8020760872300903,1000,1002
764,2,"[-1.7789138577229178, -1.1131479511298084]","[0.028701068607971753, 0.0004533380972082365]",0.9434353347202833,1000,1002
765,2,"[-1.0379115111300112, -0.06522032246701426]","[-0.3591685918062087, 0.13550026797654283]",1.851561909107286,1000,1002
766,2,"[1.0135322894200587, -0.10727494288201078]","[0.5423178480594875, 0.29182257200898526]",0.20999556669664762,1000,1002
767,2,"[-1.8110691350644301, 1.8751070248476833]","[-1.355780075246696, 1.8457870048399854]",5.55554802398748,1000,1002
768,2,"[1.8133988110094839, 1.1681363687358806]","[1.1693625658540066, 1.3680211748075641]",0.028721177726886832,1000,1002
769,2,"[2.0124790848070475, 0.18219963514987692]","[0.805757867707884, 0.6483747546063434]",0.03780586775218413,1000,1002
770,2,"[1.8954991626371323, -1.738321753633789]","[0.20151315759994967, 0.03788000367245208]",0.6383251898480801,1000,1002
771,2,"[-0.5501716551214231, -1.1248383262442871]","[0.12217081617227718, 0.013004645392491385]",0.7709531242584046,1000,1002
772,2,"[-1.24586768738603, -1.4712711213355987]","[0.11694164854581916, 0.011824940145999357]",0.7801344534265926,1000,1002
773,2,"[0.5014062758543223, 1.1522943211409618]","[0.9238304397167895, 0.8531436606234165]",0.00581197933596542,1000,1002
774,2,"[0.3207102440257974, -1.4460407415266934]","[0.17540581398265548, 0.028249932056020485]",0.6805892351917903,1000,1002
775,2,"[1.2743629616474967, 0.5568704805426319]","[0.8717696663583305, 0.7594285745789882]",0.01647368531851523,1000,1002
776,2,"[-0.4580732677038264, 0.7132376905157138]","[-0.5759450518013993, 0.3395225157812191]",2.489702124342238,1000,1002
777,2,"[-0.9834292050213567, -0.6340927140077137]","[-0.037606835402594324, 0.002406820113302332]",1.0767264596391928,1000,1002
778,2,"[1.710022013468632, -0.8580935447698621]","[0.3536821923551009, 0.12203863238472382]",0.4186584601751406,1000,1002
779,2,"[-0.12292805362509163, 1.5980180987740762]","[-0.6843874186099899, 0.47641163696435695]",2.8436018381278485,1000,1002
780,2,"[0.8508266506957924, -1.7932155856293774]","[0.17781275772623145, 0.02907848957739756]",0.6766364561958372,1000,1002
781,2,"[-1.4446467306333375, -2.0158808441982288]","[0.14384299392867583, 0.01849977391368442]",0.7334848816007621,1000,1002
782,2,"[0.5362556527786531, -0.21432964951892663]","[0.38260599699223036, 0.14340075664238197]",0.38206732830184303,1000,1002
783,2,"[-1.4980102107042794, 1.8756981598485316]","[-1.3249092503909008, 1.763064180055935]",5.411100737689935,1000,1002
784,2,"[0.12148622928125885, -1.057205067313606]","[0.17545437482816814, 0.028266529668083448]",0.6805093733363863,1000,1002
785,2,"[0.0024722274496822294, 0.7357248828830016]","[0.19859974461486338, 0.03673516008196734]",0.64297499099705,1000,1002
786,2,"[-1.73572416318028, -0.9228131735638345]","[-0.03002751858723325, 0.0017328096310567146]",1.0610257713689328,1000,1002
787,2,"[1.2573306506608377, -0.16521269083069967]","[0.5617974083688375, 0.3134354293693319]",0.19249714321777622,1000,1002
788,2,"[0.1907799737642799, -0.275185654950014]","[0.24862072517162265, 0.058833937879087334]",0.5654578578765184,1000,1002
789,2,"[-1.868185834934251, -1.3690889018566414]","[0.08015270327938102, 0.005128929095574889]",0.8462868882395578,1000,1002
790,2,"[-0.2230614477132149, -1.1911763336891277]","[0.1490563149211049, 0.019967375617675195]",0.7246115894224936,1000,1002
791,2,"[-1.8432858986099558, 1.40758902395627]","[-1.1961637314461226, 1.4386217502701641]",4.829241116573086,1000,1002
792,2,"[1.9709645994562184, 1.200713211890645]","[1.1945772296770254, 1.4277079034559272]",0.037908343417833806,1000,1002
793,2,"[1.449103039302316, -1.0568616742213823]","[0.2815223728173047, 0.0761896231368764]",0.5171496601253237,1000,1002
794,2,"[1.8867280917020661, -1.2413923145587573]","[0.26788649614299037, 0.06872588708491649]",0.536912694205786,1000,1002
795,2,"[1.849056503242065, 2.0267798280845355]","[1.453443901546114, 2.1138941186020066]",0.20580595863093568,1000,1002
796,2,"[0.8672166123358158, 1.9707647254193024]","[1.3167645452702759, 1.7349202437021556]",0.10045031629410513,1000,1002
797,2,"[0.2848349371068566, -0.984916856110734]","[0.19399564515127765, 0.03496188575392987]",0.6503572053506779,1000,1002
798,2,"[-0.25806485231361687, 0.38322559131150724]","[-0.20781849777565536, 0.047619009002570115]",1.4607884397447437,1000,1002
799,2,"[-1.7486579219373466, 0.50111801187224]","[-0.8089591202420584, 0.6625048789149202]",3.2788779421868064,1000,1002
800,2,"[1.9709044193783587, -1.2693190664858518]","[0.2661204166890389, 0.06778722170502213]",0.5394990634265495,1000,1002
801,2,"[1.198469596317218, 1.670753459321321]","[1.2721378486447301, 1.6192613304694135]",0.07414487196415662,1000,1002
802,2,"[1.8174017241916247, 1.8847154356447118]","[1.4071949391504455, 1.981482366880522]",0.1659727818932632,1000,1002
803,2,"[0.08789868020314895, 1.9550531911331994]","[0.891502401289545, 0.7943133474293]",0.011793182874735436,1000,1002
804,2,"[1.0539426084226617, -1.3857937971734042]","[0.20959435887990643, 0.04114778062454166]",0.6255150380656015,1000,1002
805,2,"[-0.09461716390719488, 0.8942844943237285]","[-0.19989902135842125, 0.04425111681858743]",1.4415993570327024,1000,1002
806,2,"[-1.0348940664050348, 0.5759597918162425]","[-0.7205874028983082, 0.5273061164092229]",2.966917227857046,1000,1002
807,2,"[0.6823955621749525, -1.3815818493601142]","[0.19378164543751206, 0.03488053415626079]",0.6507013481986439,1000,1002
808,2,"[0.26658943980648964, 1.1125838273683772]","[0.7779382793437151, 0.6041769854246976]",0.049413616047874184,1000,1002
809,2,"[-0.004523358060781746, -1.998425633685064]","[0.16022475716525628, 0.023301678322528253]",0.705784288073254,1000,1002
810,2,"[-2.0109784306512193, -0.5856078070988302]","[-0.23219026832158593, 0.05875192056049201]",1.5206350300242437,1000,1002
811,2,"[1.7456909042965791, -1.1113399107436184]","[0.2882130697742066, 0.07999178145831362]",0.5075861917004348,1000,1002
812,2,"[0.5503536696184304, -1.138377233640159]","[0.2047881564026321, 0.03918797352495748]",0.6331182447149749,1000,1002
813,2,"[-0.7304397223544887, 1.4255803990076785]","[-1.025399100709539, 1.0594216175100706]",4.108606847074933,1000,1002
814,2,"[0.9374164675377026, -1.6572445601250894]","[0.1858918011410443, 0.03194764783805706]",0.66345238525747,1000,1002
815,2,"[-0.292036522039568, -1.9285206481089967]","[0.15632383290470875, 0.022107584955353986]",0.7123321579371931,1000,1002
816,2,"[-0.07827395951407512, 0.665329711927575]","[-0.035984203182750786, 0.0022527919473468183]",1.0733550320542555,1000,1002
817,2,"[-1.5626132537419712, -0.8647272902280574]","[-0.03383137032415272, 0.0020566146541162707]",1.0688904863403823,1000,1002
818,2,"[-0.4184611819431652, 1.7183990769911799]","[-1.02792949311767, 1.0646151830299653]",4.118859910319556,1000,1002
819,2,"[2.020372543172461, -1.8640433193139576]","[0.19394565759038998, 0.034942874341149434]",0.6504375847013315,1000,1002
820,2,"[1.069088454637126, -0.5254182240160021]","[0.390425039122885, 0.14946757363192686]",0.3724602440652321,1000,1002
821,2,"[-0.4404912692040497, 1.041469330829405]","[-0.7377151481985826, 0.5522948274047841]",3.0261683430821704,1000,1002
822,2,"[1.7138746660675936, 1.8470035230824382]","[1.3864991884469124, 1.923613522949567]",0.14953378066440914,1000,1002
823,2,"[0.3158941124129617, -0.5852317315051405]","[0.23767045793000946, 0.05355323965354558]",0.5820071703727828,1000,1002
824,2,"[1.17780105567756, -1.0198983341576182]","[0.2692115164379642, 0.06943435177586585]",0.5349762649254262,1000,1002
825,2,"[0.2624472221020886, -0.5792626215941195]","[0.22713061784972996, 0.048704749488033966]",0.5981585783506745,1000,1002
826,2,"[0.6415608779074606, -1.0633260527881958]","[0.21920859395595774, 0.04521193898779088]",0.6104420459823692,1000,1002
827,2,"[-1.2632352942701537, 1.7131072990225902]","[-1.2393910923081033, 1.5438595060947382]",5.020908552197533,1000,1002
828,2,"[-1.6310121146386969, 0.02440359008227988]","[-0.5421653744042272, 0.30164056409930246]",2.384198839936628,1000,1002
829,2,"[-1.1433870009835156, -1.8885428702180662]","[0.1434038911350663, 0.018378743347625185]",0.734234723875416,1000,1002
830,2,"[-1.9004669202783175, -1.3302916214545313]","[0.07184029564585875, 0.004004111890024812]",0.8616142822934788,1000,1002
831,2,"[1.5022913720565771, -0.8909670646700989]","[0.3266442135059082, 0.10361084326462651]",0.45436010729449994,1000,1002
832,2,"[1.8450807626764112, 0.3343249120837366]","[0.85278717670696, 0.7266031912358278]",0.021712931635929543,1000,1002
833,2,"[-0.259628278707134, 0.3280438668060861]","[-0.17830899501365896, 0.035692400624874936]",1.3899317642973394,1000,1002
834,2,"[0.06839658588679276, 1.059947535390004]","[0.47894299215363684, 0.226776673899376]",0.2721814670990728,1000,1002
835,2,"[-0.8908961137751972, -0.6019055960051614]","[-0.031339499175543954, 0.0018411986407237736]",1.0637349565752239,1000,1002
836,2,"[1.614210263176195, 1.8286858778640607]","[1.3714741511589992, 1.8821368812435875]",0.13813597512097217,1000,1002
837,2,"[1.6079184997845997, -0.32994101675084364]","[0.5412951536136034, 0.2907088970225128]",0.21093525454427528,1000,1002
838,2,"[1.1483771003161873, -0.09692883639869931]","[0.5722873241983508, 0.3253891605150379]",0.1833891096238969,1000,1002
839,2,"[-0.010076765609565275, -1.2096302733013649]","[0.1632380275734283, 0.02424572467464922]",0.7007470444917843,1000,1002
840,2,"[0.37326972214688325, -1.285587362802287]","[0.1840250778376078, 0.03127265524711894]",0.6664872176059606,1000,1002
841,2,"[-0.6899109926207743, 1.4542037058352544]","[-1.025180833880443, 1.0589742298210942]",4.10772303645921,1000,1002
842,2,"[-1.199817485472337, -1.7565356639296192]","[0.1372382886778479, 0.01672165241041056]",0.7448041187379231,1000,1002
843,2,"[-1.7653449006579045, 1.80545339598073]","[-1.3283950334379895, 1.7723093738677216]",5.427315543163187,1000,1002
844,2,"[0.02834611389167474, -0.371048153837493]","[0.1802529284286177, 0.029930781253566748]",0.6726407938814158,1000,1002
845,2,"[1.2733586678084339, 1.3755430007214735]","[1.1817418450879735, 1.3971661243928342]",0.03307265247657009,1000,1002
846,2,"[-0.6873455283584835, 0.7930595634126654]","[-0.7266888856174327, 0.5361410079560395]",2.9879577551588494,1000,1002
847,2,"[1.1105190537293272, 0.6334492134029497]","[0.8754936045671726, 0.7659525221391681]",0.015530628893989496,1000,1002
848,2,"[-1.4270665736187929, 1.5396171100858655]","[-1.1989074223859255, 1.4451902571284063]",4.841295414374531,1000,1002
849,2,"[0.16013128800669163, -0.890992941588465]","[0.18550088154984912, 0.0318056951826175]",0.6640873549133813,1000,1002
850,2,"[-0.30626535244720565, -1.8941088137260753]","[0.15592337729888736, 0.02198679487003426]",0.7130060491937912,1000,1002
851,2,"[-1.5242575821929778, 1.0876794901129663]","[-1.0378226029831317, 1.0850433326081692]",4.159069190104577,1000,1002
852,2,"[-2.04795234404202, -0.34174636653653123]","[-0.3860941890302589, 0.15582092732825104]",1.9258163274586233,1000,1002
853,2,"[0.09220170172657038, -1.8242174156760176]","[0.1626390942627753, 0.02405657688299384]",0.7017468401478225,1000,1002
854,2,"[1.9377281555346753, -1.1217906432013438]","[0.296533822307542, 0.08484861878364251]",0.49581557693512657,1000,1002
855,2,"[-0.8020020443697935, -0.8030514698034081]","[0.04660345554649549, 0.001462438352581922]",0.909015302014542,1000,1002
856,2,"[-1.104213351967335, -2.0419632247344683]","[0.14807592959970067, 0.019687071044882293]",0.7262761173893441,1000,1002
857,2,"[0.939396276584433, 1.912199167177873]","[1.3110121205486382, 1.7197884474994167]",0.09683579979839992,1000,1002
858,2,"[-1.1292938924644553, 0.6678412976268184]","[-0.787372682664422, 0.6280443111821266]",3.2012436028370663,1000,1002
859,2,"[0.9908073552228971, 1.4271503527547895]","[1.155715997389441, 1.3362470591732971]",0.024279687973431916,1000,1002
860,2,"[-0.316910809032257, -0.8071950104968018]","[0.11960592271638318, 0.01241890542977746]",0.7754496841826874,1000,1002
861,2,"[-0.7155911310416645, 0.8708969803715085]","[-0.7751340031083905, 0.6089189330895938]",3.1576394087170647,1000,1002
862,2,"[1.2975286948070854, -1.3041091880689555]","[0.22990754551272655, 0.04995986602240345]",0.5938820048353343,1000,1002
863,2,"[-0.5286256305857937, 1.6463470458845184]","[-1.047462819578378, 1.1051374289710192]",4.198438677992744,1000,1002
864,2,"[1.2562166566696518, 1.985980017715101]","[1.3817054041818944, 1.9103312992728785]",0.1458482157792145,1000,1002
865,2,"[1.0414008716578027, -0.4374724565896304]","[0.4169781109420446, 0.17099544878171077]",0.3407412559577557,1000,1002
866,2,"[0.3712525680420362, 0.6595143853970238]","[0.657029883726834, 0.4300329026337799]",0.11790252414244726,1000,1002
867,2,"[-1.7266449763650602, 0.1822595444894315]","[-0.6445135849113489, 0.4233659705370014]",2.7107741670649474,1000,1002
868,2,"[0.8573781134238088, -1.3626519388116567]","[0.2030756399006789, 0.03850125105420152]",0.6358383544833427,1000,1002
869,2,"[1.1494675145750821, 0.3431333089858013]","[0.7615726506304618, 0.5788979204407142]",0.05696749943014006,1000,1002
870,2,"[1.8523004342173475, -1.8742382665445716]","[0.19083189728869768, 0.03376888803689988]",0.6554541691185064,1000,1002
871,2,"[-0.9612241405728073, 0.4159646896120792]","[-0.6174869563464339, 0.389205910748057]",2.62252999461285,1000,1002
872,2,"[-0.8332905996045079, 0.8782813760358081]","[-0.8154013033013886, 0.6729691145807452]",3.3022264256043186,1000,1002
873,2,"[1.0608856372098292, -1.6280946111837207]","[0.19079165363262168, 0.0337538467945902]",0.6555191308023276,1000,1002
874,2,"[0.05674788539092068, 0.03641571570096502]","[0.21915998938186704, 0.04519091096913652]",0.6105177900925142,1000,1002
875,2,"[-0.5354259651971438, 1.7732602370853772]","[-1.0997525603748528, 1.2173662545675055]",4.4152185115692095,1000,1002
876,2,"[1.341465886200714, 0.8077696283018723]","[0.9818282416958828, 0.9639131814385534]",0.0003307532417552263,1000,1002
877,2,"[0.87788189997055, -0.15681067494146417]","[0.4931059359550615, 0.2406127349628695]",0.2575871226056683,1000,1002
878,2,"[1.7243935584115748, 0.7970628700294569]","[1.0243084541676015, 1.04930366933658]",0.0005918198590780637,1000,1002
879,2,"[0.9379064285422243, 1.481485941912966]","[1.1651153769229414, 1.3580923518912345]",0.02729890916018463,1000,1002
880,2,"[-0.9254027700543856, 1.2577624222380153]","[-1.0058922708139708, 1.019813805586165]",4.0299950772514235,1000,1002
881,2,"[-1.2482944902902087, -0.6334793636049394]","[-0.08748299076873214, 0.00971483784893866]",1.1830442598961108,1000,1002
882,2,"[-0.6733395793107242, 1.9600403185219202]","[-1.2129808542734064, 1.4791192509072875]",4.903363111465502,1000,1002
883,2,"[1.4603764684715084, 0.8239917530737038]","[1.0042397614163796, 1.0084964541651376]",1.7975685912476597e-05,99,101
884,2,"[0.9300244955766379, 0.25425016587293126]","[0.679043825771715, 0.4595659111239588]",0.10324836739254713,1000,1002
885,2,"[1.831283372476494, -0.015324148193847087]","[0.7028793682368036, 0.49263417538817217]",0.08847813720894032,1000,1002
886,2,"[-0.48939946037291193, -1.3802072599282034]","[0.14088602870473255, 0.01769248320868944]",0.7385418174042421,1000,1002
887,2,"[1.1722983516612935, 0.9602823457816227]","[1.015038460174291, 1.030362711416304]",0.00022651092707881546,1000,1002
888,2,"[-0.47368176220514346, -1.9448077764229965]","[0.1539228117740526, 0.021388356461290534]",0.7163773926789376,1000,1002
889,2,"[1.3885330543329721, -2.0012319397721146]","[0.17807924664534747, 0.029170965319717728]",0.6761995213571786,1000,1002
890,2,"[0.8343542973605929, 1.9261731214379298]","[1.2958047431319093, 1.680103547235029]",0.08759917311864496,1000,1002
891,2,"[-0.25533919990495857, -1.0855489331365775]","[0.14336040466232752, 0.018366779618157955]",0.7343090049834058,1000,1002
892,2,"[0.8391516571376916, 1.2989568696958367]","[1.0792505834722976, 1.1650841887873133]",0.00628979755262431,1000,1002
893,2,"[0.19017857465486276, 1.9129764874491748]","[1.0258485021911632, 1.0524669882158617]",0.000669182178993522,1000,1002
894,2,"[-1.8363649160889914, 0.019642770655347253]","[-0.5707657975778996, 0.3335677948390025]",2.4733801448861716,1000,1002
895,2,"[0.8947873682331653, 1.4853753698270369]","[1.1580995565316543, 1.3417700494945677]",0.025028585962694153,1000,1002
