Ciudad,Bourg-en-Bresse,Laon,Moulins,Digne-les-Bains,Gap,Nice,Privas,Charleville-Mézières,Foix,Troyes,Carcassonne,Rodez,Marseille,Caen,Aurillac,Angoulême,La Rochelle,Bourges,Tulle,Ajaccio,Bastia,Dijon,Saint-Brieuc,Guéret,Périgueux,Besançon,Valence,Évreux,Chartres,Quimper,Nîmes,Toulouse,Auch,Bordeaux,Montpellier,Rennes,Châteauroux,Tours,Grenoble,Lons-le-Saunier,Mont-de-Marsan,Blois,Saint-Étienne,Le Puy-en-Velay,Nantes,Orléans,Cahors,Agen,Mende,Angers,Saint-Lô,Châlons-en-Champagne,Chaumont,Laval,Nancy,Bar-le-Duc,Vannes,Metz,Nevers,Lille,Beauvais,Alençon,Arras,Clermont-Ferrand,Pau,Tarbes,Perpignan,Strasbourg,Colmar,Lyon,Vesoul,Mâcon,Le Mans,Chambéry,Annecy,Paris,Rouen,Melun,Versailles,Niort,Amiens,Albi,Montauban,Toulon,Avignon,La Roche-sur-Yon,Poitiers,Limoges,Épinal,Auxerre,Belfort,Évry-Courcouronnes,Nanterre,Bobigny,Créteil,Cergy
Besançon,35.36,94.89999999999999,63.17999999999999,125.83999999999999,106.6,164.83999999999997,98.8,88.91999999999999,178.35999999999999,67.86000000000001,166.65999999999997,124.27999999999999,127.14,147.16,109.97999999999999,126.62,153.92000000000002,82.67999999999999,98.53999999999999,271.17999999999995,286.78,18.98,173.42000000000002,87.88,119.33999999999999,0.0,90.74000000000001,119.08,92.04000000000002,192.4,125.84,162.23999999999998,175.23999999999998,151.58,151.06,156.0,101.39999999999999,110.5,76.44,20.02,176.02,106.85999999999999,68.64,84.24,146.12,73.58000000000001,144.29999999999998,152.1,107.11999999999999,130.52,161.46,74.1,37.44,148.20000000000002,45.5,58.5,169.52,53.3,63.44,128.44,124.02,144.3,117.25999999999999,71.75999999999999,207.73999999999998,195.26,177.06,55.900000000000006,40.82000000000001,52.26,12.22,37.44,130.52,65.78,53.3,84.5,132.85999999999999,68.64,88.92,139.36,118.29999999999998,147.67999999999998,153.14,156.0,112.84,157.82000000000002,122.72,104.52,29.119999999999997,45.760000000000005,26.520000000000003,75.66,96.72,88.92,80.34,100.1
Valence,56.42,154.7,56.42,61.879999999999995,42.64,100.88,12.48,160.94,94.12,119.86000000000001,74.10000000000001,74.1,36.400000000000006,155.48,80.86,113.88,147.16000000000003,79.82,74.62,207.22,206.7,88.4,170.56,81.12,95.42,90.74,0.0,142.48000000000002,122.46000000000001,189.54,35.1,112.06,125.06,118.3,47.84,153.14,98.53999999999999,107.63999999999999,15.6,70.72,144.56,104.0,22.1,40.56,143.26,104.0,100.88,118.82,50.7,127.65999999999998,169.78,143.78,107.12,145.33999999999997,136.23999999999998,128.18,166.66,144.04,69.68,182.0,165.88,141.17999999999998,177.06,47.84,157.56,145.08,73.84,146.64000000000001,131.56,38.480000000000004,102.96,53.300000000000004,127.65999999999998,26.259999999999998,38.739999999999995,136.5,156.26000000000002,120.64,140.92,132.60000000000002,173.68,97.5,102.96,65.26,22.1,151.06000000000003,115.96000000000001,91.78,119.85999999999999,97.76,117.25999999999999,127.66,148.72,140.92000000000002,132.34,152.1
Évreux,129.74,48.879999999999995,86.06,217.88,198.64,256.88,151.84,75.39999999999999,201.24000000000004,71.75999999999999,189.54000000000002,147.16000000000003,188.5,28.08,132.86,101.65999999999998,98.79999999999998,62.660000000000004,120.9,363.22,358.8,100.1,74.1,91.26,124.27999999999999,119.08,142.48,0.0,20.02,102.17999999999999,185.9,185.12000000000003,170.55999999999997,126.61999999999998,173.94000000000003,66.82,75.92000000000002,58.75999999999999,158.34,111.79999999999998,151.05999999999997,50.96000000000001,120.38,123.76,71.49999999999999,38.480000000000004,153.39999999999998,150.01999999999998,146.64000000000001,55.89999999999999,42.379999999999995,69.67999999999999,106.33999999999999,46.28,104.25999999999999,85.27999999999999,88.91999999999999,111.01999999999998,81.9,66.3,32.76,25.22,53.82,94.64,171.33999999999997,190.57999999999998,199.94000000000003,134.68,148.71999999999997,125.06,131.56,111.8,38.739999999999995,147.68,147.68,34.58,13.78,50.44,31.98,87.61999999999999,35.1,170.56000000000003,176.02000000000004,217.36,174.2,77.47999999999999,78.77999999999999,107.9,120.63999999999999,73.32,141.17999999999998,48.099999999999994,28.08,36.92,41.339999999999996,18.98
Chartres,109.71999999999998,59.28,66.03999999999999,197.86,178.62,236.86,131.82,85.8,181.22,60.32,169.51999999999998,127.13999999999999,168.48000000000002,48.099999999999994,112.83999999999999,86.58,82.68,42.64,100.88000000000001,343.20000000000005,338.78000000000003,73.06,74.36,71.24000000000001,113.88000000000001,92.04,122.45999999999998,20.02,0.0,93.34,165.88,165.1,167.18,111.53999999999999,153.92,56.94,55.900000000000006,43.68,138.32,84.75999999999999,135.98,30.94,100.35999999999999,103.74,55.38,18.46,147.16,146.64000000000001,126.61999999999999,39.78,62.39999999999999,60.84,97.5,39.78,95.42,76.44,79.03999999999999,100.1,61.879999999999995,86.32000000000001,45.5,36.14,73.84,74.61999999999999,156.26,187.20000000000002,179.92,125.84,139.88,105.03999999999999,97.24000000000001,91.77999999999999,22.62,127.66,127.65999999999998,30.939999999999998,33.8,39.0,18.72,71.5,55.12,150.54,156.0,197.34000000000003,154.18,61.36,63.7,87.88000000000001,111.8,46.28,111.54,31.979999999999997,25.22,34.06,30.68,31.72
Quimper,176.8,133.12,133.12,253.50000000000003,245.70000000000005,291.46000000000004,198.90000000000003,159.64000000000001,188.76000000000002,153.66,189.8,168.74,237.12,74.1,154.44,94.9,80.86000000000001,109.72,134.16,397.80000000000007,407.42,173.42000000000002,28.08,130.26,117.52000000000001,192.4,189.54000000000002,102.17999999999999,93.34,0.0,208.26000000000002,172.64000000000001,156.52,112.58000000000001,195.52,36.4,109.46,81.89999999999999,205.4,176.28000000000003,137.02,94.63999999999999,167.44000000000003,170.82000000000002,44.2,107.11999999999999,146.64000000000001,135.98000000000002,188.76,61.879999999999995,59.8,153.92000000000002,190.58,53.56,188.5,169.52,20.8,195.26000000000002,128.96,140.92,112.32,74.62,128.44,141.70000000000002,157.3,176.54000000000002,208.78,218.92000000000002,232.95999999999998,172.12,197.60000000000002,158.86,70.72,194.74,194.74,136.76,88.39999999999999,132.34,112.06,69.42,109.72,173.42000000000002,159.9,265.98,221.26000000000002,59.540000000000006,95.41999999999999,117.0,204.88,144.82,211.90000000000003,125.32000000000001,130.26,139.1,124.02000000000001,121.16
Nîmes,91.52,198.12,99.84,45.24,50.18,83.2,35.36,213.2,59.019999999999996,163.28,39.0,39.52,28.86,192.14000000000004,53.82000000000001,113.36000000000001,144.3,123.24000000000001,74.10000000000001,189.54000000000002,199.16,123.5,200.71999999999997,103.74000000000001,95.42000000000002,125.84,35.1,185.90000000000003,165.88000000000002,208.26000000000002,0.0,56.16,73.32,107.63999999999999,12.74,183.29999999999998,124.54,144.3,50.7,105.82000000000001,99.05999999999999,147.42000000000002,57.2,62.14,164.06,147.42000000000002,66.30000000000001,84.24,39.26,157.82,207.22,196.04,142.22,175.5,171.34,180.44,187.46,179.14000000000001,113.10000000000001,225.42000000000002,209.3,177.84000000000003,220.48000000000002,91.26,95.16,82.67999999999999,38.74,181.74000000000004,166.66000000000003,73.58,138.06,88.4,164.32000000000002,61.36,73.84,179.92000000000002,199.68000000000004,164.06,184.34,138.84,217.10000000000002,62.92,68.38,57.72,13.0,157.3,124.28,91.26,154.96,141.18,152.36,171.08,192.14000000000001,184.34,175.76,195.52
Toulouse,134.16,197.34,99.06,101.4,106.34,139.36,99.58,212.42,16.12,162.5,17.16,37.96,85.02000000000001,168.48000000000002,52.260000000000005,77.74000000000001,83.72,122.46000000000001,72.54,245.70000000000002,255.32,156.78,168.74,97.76,55.120000000000005,162.24,112.06,185.12000000000003,165.10000000000002,172.64000000000001,56.160000000000004,0.0,17.16,52.0,43.42,151.32,118.56,120.64,127.66,142.22,42.9,143.52,99.83999999999999,84.24,128.44,146.64000000000001,26.0,28.6,61.36,134.16,175.76,195.26,175.5,151.84,198.64,179.66,151.84,203.32,112.32000000000001,224.64000000000001,208.51999999999998,154.18,219.7,90.48,39.0,26.52,36.14,218.14000000000004,203.06000000000003,116.21999999999998,174.46,124.8,140.66,138.83999999999997,151.31999999999996,179.14,182.78000000000003,163.28,183.56,103.22000000000001,216.32,14.56,12.74,113.88000000000001,69.16,105.03999999999999,100.62,81.12,191.36,140.4,188.76000000000002,170.3,191.35999999999999,183.56,174.98,194.73999999999998
Auch,147.16,210.34,112.06,118.56,123.5,156.51999999999998,112.58,225.42,33.28,175.5,34.32,50.96,102.17999999999999,159.64000000000001,65.26,68.9,75.66,124.53999999999999,74.1,262.86,272.48,169.78,152.62,95.94,53.3,175.24000000000004,125.06,170.56,167.18,156.52,73.32,17.16,0.0,43.94,60.58,135.2,116.74,111.8,140.66,155.22000000000003,25.74,141.7,112.83999999999999,97.24,112.32,148.72,35.36,20.54,74.36,125.32,159.64,208.26,188.5,143.0,211.64,192.66,135.72,216.32,125.32000000000001,237.64000000000001,197.86,145.34,213.98000000000002,103.48,32.5,20.02,53.3,231.14000000000007,216.06000000000006,129.22,187.46000000000004,137.8,131.82,151.84,164.32,192.14,173.94000000000003,176.28,183.56,94.38000000000001,195.26000000000002,31.72,22.1,131.04,86.32,96.97999999999999,91.78,79.3,204.36000000000004,153.4,201.76000000000005,170.3,204.35999999999999,196.56,187.98,207.73999999999998
Bordeaux,132.08,155.74,88.4,152.88,157.82,190.84,129.74,182.26000000000002,68.12,151.84,69.16,68.12,136.5,115.69999999999999,63.96,24.96,31.72,92.30000000000001,43.68,297.18,306.8,146.12,108.67999999999999,63.7,22.88,151.58,118.30000000000001,126.61999999999999,111.53999999999999,112.58,107.64,52.0,43.94,0.0,94.9,91.25999999999999,80.08000000000001,67.86,133.9,131.56,24.44,80.6,96.2,104.25999999999999,68.38,93.08,46.28,23.4,91.52000000000001,81.38,115.69999999999999,154.18,164.84,99.06,187.98,169.0,91.78,192.66,101.66000000000001,182.51999999999998,153.92000000000002,101.39999999999999,170.04,70.46000000000001,44.72,63.959999999999994,88.14,207.48000000000005,192.40000000000003,100.10000000000001,163.8,114.14,87.88,122.72000000000001,150.02,128.18,130.0,121.67999999999999,127.92,50.44,151.32,56.16,39.26,165.36,120.64,53.04,47.84,47.06,180.70000000000002,129.74,178.10000000000002,114.66,134.42000000000002,134.68,126.1,145.6
Montpellier,110.23999999999998,186.16,87.88,57.980000000000004,62.92,95.94000000000001,48.1,201.23999999999998,46.28,151.32,26.26,26.78,41.6,179.40000000000003,41.08,100.62,131.56,111.28,61.36,202.28000000000003,211.9,145.6,187.97999999999996,91.0,82.68,151.06,47.84,173.94000000000003,153.92000000000002,195.52,12.74,43.42,60.58,94.9,0.0,170.55999999999997,111.8,131.56,63.440000000000005,131.04,86.32,136.76,75.91999999999999,60.31999999999999,151.32,135.46,53.56,71.5,37.44,145.07999999999998,194.48,184.07999999999998,164.32,162.76,187.45999999999998,168.48,174.72,192.14,101.14,213.46,197.33999999999997,165.10000000000002,208.51999999999998,79.3,82.42,69.94,26.0,206.96000000000004,191.88000000000002,92.29999999999998,163.28,113.61999999999999,151.58,74.10000000000001,86.58000000000001,167.95999999999998,187.72000000000003,152.1,172.38,126.10000000000001,205.14,50.18,55.64,70.46000000000001,25.740000000000002,144.56,111.53999999999999,78.52,180.18,129.22,177.58,159.12,180.17999999999998,172.38,163.79999999999998,183.55999999999997
Rennes,140.4,97.76000000000002,96.72,228.54000000000002,209.3,266.50000000000006,162.5,124.28000000000002,167.44000000000003,117.25999999999999,168.48000000000002,143.78,212.16000000000003,38.74,129.48,73.58,59.54,73.32,109.19999999999999,372.84000000000003,382.46000000000004,137.01999999999998,17.42,93.86,96.2,155.99999999999997,153.14,66.82000000000001,56.94,36.4,183.3,151.32000000000002,135.2,91.25999999999999,170.56,0.0,73.06,45.5,169.0,139.88,115.69999999999999,58.24,131.04,134.42,22.88,70.72,125.32000000000001,114.66,163.79999999999998,25.48,24.44,118.56000000000002,155.22000000000003,17.16,153.14000000000001,134.16000000000003,22.1,159.9,92.55999999999999,105.56000000000002,76.96000000000001,38.22,93.08000000000001,105.3,135.98,155.22,196.56,183.56,197.60000000000002,135.72,161.2,122.46,34.32,158.34,158.34,101.4,53.040000000000006,95.94,75.66,48.099999999999994,74.36000000000001,152.10000000000002,138.58,241.02000000000004,196.3,38.22,59.019999999999996,92.03999999999999,169.52,108.41999999999999,175.5,88.92,94.9,103.74000000000001,87.62,85.80000000000001
Châteauroux,85.8,100.1,42.12,173.94,154.7,212.94,107.89999999999999,125.84,134.68,75.92,127.39999999999999,85.02,144.56,75.39999999999999,70.72,55.120000000000005,63.440000000000005,18.72,50.44,319.28,314.86,82.41999999999999,90.48,20.8,63.44,101.39999999999999,98.53999999999999,75.92,55.9,109.46000000000001,124.53999999999999,118.56,116.73999999999998,80.08000000000001,111.8,73.06,0.0,27.56,114.4,85.28,104.52000000000001,24.96,76.44,79.82,63.18,37.44,92.56,96.19999999999999,102.69999999999999,47.58,89.69999999999999,108.67999999999999,101.13999999999999,65.25999999999999,112.06,93.08,86.58,116.74,37.959999999999994,127.39999999999999,101.91999999999999,61.099999999999994,122.46,50.699999999999996,124.80000000000001,136.76,137.8,142.48000000000002,135.2,81.12,106.6,67.86,47.58,103.74000000000001,103.74,72.53999999999999,89.7,66.03999999999999,72.28,48.88,111.02000000000001,108.41999999999999,105.82000000000001,173.42000000000002,130.26,67.34,32.24,37.44,123.5,53.82,120.89999999999999,59.019999999999996,78.78,79.03999999999999,70.46,88.13999999999999
Tours,94.89999999999999,87.88,51.22,183.04000000000002,163.8,222.04000000000002,117.0,114.39999999999999,136.76,75.13999999999999,137.8,104.78,153.66000000000003,47.84,90.48,42.9,51.22,27.82,70.2,328.38,323.96000000000004,91.52000000000001,62.92,48.36,65.52,110.50000000000001,107.63999999999999,58.76,43.68,81.9,144.3,120.64,111.79999999999998,67.86,131.56,45.5,27.56,0.0,123.5,94.38,92.3,12.74,85.53999999999999,88.92,35.62,25.22,94.64,91.25999999999999,111.8,20.02,62.14,86.32,110.24000000000001,37.7,111.27999999999999,92.29999999999998,59.019999999999996,115.95999999999998,47.06,114.66000000000001,86.06,33.54,102.18,59.8,112.58,131.82,157.56,141.7,144.30000000000004,90.22,115.70000000000002,76.96,20.02,112.84,112.83999999999999,60.31999999999999,62.14,53.81999999999999,60.059999999999995,36.66,83.46000000000001,121.42,107.9,182.52000000000004,139.36,41.599999999999994,20.02,53.040000000000006,132.60000000000002,62.92,130.00000000000003,46.8,66.56,66.82,58.239999999999995,77.74
Grenoble,41.08,140.4,72.28,49.4,30.16,88.4,28.08,146.64,109.72,105.56,89.7,89.69999999999999,52.0,171.34000000000003,96.46,135.72,163.01999999999998,95.68,90.22,194.74,210.34,74.1,186.42000000000002,96.98,111.02,76.44,15.6,158.34000000000003,138.32000000000002,205.4,50.7,127.66,140.66,133.9,63.440000000000005,169.0,114.4,123.5,0.0,56.42,160.16,119.86000000000001,37.7,56.16,159.12,119.86000000000001,116.47999999999999,134.42,66.3,143.52,185.64000000000004,129.48,92.82,161.20000000000002,121.94,113.88,182.52,129.74,85.54,167.70000000000002,151.58,157.04000000000002,162.76,63.44,173.16,160.68,89.44,132.34,117.25999999999999,33.28,88.66,48.1,143.52,10.66,23.14,122.2,172.12000000000003,106.34,126.62,148.45999999999998,159.38,113.1,118.55999999999999,81.9,37.7,166.92,131.82,113.62,105.56,83.46000000000001,102.96,113.36,134.42000000000002,126.62,118.04,137.8
Lons-le-Saunier,15.34,93.85999999999999,43.16,105.82,86.58,144.82,78.78,90.22,158.34,60.58,146.64,104.25999999999999,107.11999999999999,139.88,89.96,106.6,133.9,66.56,78.52,251.16,266.76,17.68,157.3,67.86,99.32,20.02,70.72,111.8,84.75999999999999,176.28,105.82,142.22,155.22,131.56,131.04,139.88,85.28,94.38,56.42,0.0,156.0,90.74000000000001,48.620000000000005,64.22,130.0,66.3,124.28,132.07999999999998,87.1,114.39999999999999,154.18,73.05999999999999,36.4,132.07999999999998,65.52,57.459999999999994,153.4,73.32,56.419999999999995,129.74,106.6,127.91999999999999,116.21999999999998,51.739999999999995,187.72,175.24,157.04,75.92,60.84,32.24,32.24,17.42,114.39999999999999,45.760000000000005,33.28,77.22,125.58,61.36,81.64,119.34,117.25999999999999,127.66,133.12,135.98,92.82,137.8,102.7,84.5,49.14,38.48,46.540000000000006,68.38,89.44,81.64,73.06,92.82
Mont-de-Marsan,156.52,180.18,112.84,144.3,149.24,182.26,132.07999999999998,206.70000000000002,59.019999999999996,176.28,60.06,70.46,127.92,140.14,82.94,49.400000000000006,56.16,116.74000000000001,79.3,288.6,298.22,170.56,133.12,88.14,58.5,176.02,144.55999999999997,151.06,135.98,137.02,99.06,42.9,25.74,24.44,86.32000000000001,115.69999999999999,104.52000000000001,92.3,160.15999999999997,156.0,0.0,105.03999999999999,132.33999999999997,116.73999999999998,92.82,117.52,48.62,25.74,93.85999999999999,105.82,140.14,178.62,189.28,123.5,212.42,193.44,116.22,217.1,126.10000000000001,206.95999999999998,178.36,125.83999999999999,194.48,106.08,20.28,32.760000000000005,79.04,231.92000000000004,216.84000000000003,148.71999999999997,188.24,138.58,112.32,171.33999999999997,174.46,152.62,154.44,146.12,152.35999999999999,74.88000000000001,175.76,57.46,41.599999999999994,156.78,112.06,77.47999999999999,72.28,71.5,205.14000000000001,154.18,202.54000000000002,139.1,158.85999999999999,159.12,150.54,170.04
Blois,91.25999999999999,75.14,47.58,179.4,160.16,218.4,113.36,101.66,159.64000000000001,62.4,152.35999999999999,109.98,150.02,60.58,95.68,55.64,63.96,24.18,75.4,324.74,320.32,87.88,75.66,45.760000000000005,88.4,106.86,104.0,50.96,30.94,94.63999999999999,147.42,143.52,141.7,80.6,136.76,58.239999999999995,24.96,12.74,119.86,90.74,105.03999999999999,0.0,81.89999999999999,85.28,48.36,12.48,117.52000000000001,121.16,108.16,32.76,74.88,73.58,106.6,50.44,98.54,79.56,71.75999999999999,103.22,43.42,102.44,76.96,46.28,97.5,56.16,125.32,161.72,162.76,128.96,140.66,86.58,112.06,73.32,32.76,109.2,109.19999999999999,47.58,64.74,41.08,47.32,49.4,86.06,133.38,130.78,178.88,135.72,54.339999999999996,32.76,62.400000000000006,114.92,40.3,126.36,34.06,53.82,54.08,45.5,63.18
Saint-Étienne,34.32,132.6,34.32,83.98,64.74000000000001,122.98,30.16,138.84,115.96000000000001,97.75999999999999,104.26,61.879999999999995,58.5,133.38,55.9,91.78,125.06,57.72,52.519999999999996,229.32,228.8,66.30000000000001,148.45999999999998,59.019999999999996,73.32,68.64,22.1,120.38000000000001,100.36000000000001,167.44,57.2,99.84,112.84,96.19999999999999,75.91999999999999,131.04,76.44,85.53999999999999,37.7,48.620000000000005,132.34,81.9,0.0,15.6,121.15999999999998,81.9,88.66,106.6,38.48,105.55999999999999,147.68,121.68,85.02000000000001,123.23999999999998,114.13999999999999,106.08000000000001,144.55999999999997,121.94,47.58,159.9,143.78,119.07999999999998,154.95999999999998,25.74,145.34,132.86,101.91999999999999,124.53999999999999,109.46,16.38,80.86,31.2,105.55999999999999,39.0,51.480000000000004,114.39999999999999,134.16,98.53999999999999,118.82,110.5,151.57999999999998,85.28,90.74,87.36,44.2,128.96,93.86,69.67999999999999,97.75999999999999,75.66,95.16,105.55999999999999,126.61999999999999,118.82,110.24,130.0
Le Puy-en-Velay,49.92,135.98,37.7,94.11999999999999,74.88,133.12,28.08,151.05999999999997,100.36000000000001,101.13999999999999,88.66000000000001,46.28,64.74,136.76,40.3,99.84,130.78,61.1,60.58,239.46,235.04,81.9,151.83999999999997,62.400000000000006,81.38,84.24,40.56,123.76,103.74000000000001,170.82,62.14,84.24000000000001,97.24000000000001,104.25999999999999,60.31999999999999,134.42,79.82,88.92,56.160000000000004,64.22,116.74,85.28,15.6,0.0,124.53999999999999,85.28,73.06,91.0,22.88,108.94,151.06,133.89999999999998,100.62,126.62,129.73999999999998,118.29999999999998,147.94,137.54,50.96,163.28,147.16,122.46,158.33999999999997,29.12,129.74,117.26,86.32,140.14,125.05999999999999,31.979999999999997,96.46,46.8,108.94,54.599999999999994,67.08,117.77999999999999,137.54,101.91999999999999,122.19999999999999,113.88000000000001,154.95999999999998,69.68,75.14,93.6,50.44,132.34,97.24000000000001,77.74,113.35999999999999,79.03999999999999,110.75999999999999,108.93999999999998,130.0,122.19999999999999,113.61999999999999,133.38
Nantes,130.52,120.64000000000001,86.84,209.3,199.42000000000002,247.26000000000002,152.62,147.16000000000003,144.56000000000003,115.69999999999999,145.60000000000002,124.54,192.92000000000002,61.620000000000005,110.24000000000001,50.7,36.66,63.44,89.96000000000001,353.6,363.22,127.13999999999999,40.3,76.7,73.32000000000001,146.11999999999998,143.26,71.5,55.379999999999995,44.2,164.06,128.44000000000003,112.32,68.38,151.32,22.88,63.17999999999999,35.62,159.12,130.0,92.82,48.36,121.16,124.54,0.0,60.84,102.44000000000001,91.78,144.56,15.6,47.32,116.22,145.85999999999999,33.28,150.79999999999998,131.82,23.4,182.78000000000003,82.67999999999999,128.44,99.84,46.28,115.96000000000001,95.42,113.1,132.34,164.58,181.21999999999997,179.92000000000002,125.84,151.32,112.58,32.76,148.46,148.46,86.32,75.92,94.38,74.1,25.22,97.24000000000001,129.22000000000003,115.70000000000002,221.78000000000003,177.06,15.34,41.86,72.80000000000001,168.22,98.53999999999999,165.62,87.36,80.6,89.44,86.06,90.48
Orléans,91.25999999999999,62.66,47.58,179.4,160.16,218.4,113.36,89.17999999999999,162.76,49.92,151.05999999999997,108.67999999999999,150.02,66.56,94.38,68.11999999999999,76.44,24.18,82.42,324.74,320.32,54.6,88.14,52.78,95.42,73.58,104.0,38.480000000000004,18.46,107.12,147.42,146.64,148.72,93.07999999999998,135.45999999999998,70.72,37.44,25.22,119.86,66.3,117.51999999999998,12.48,81.89999999999999,85.28,60.839999999999996,0.0,128.7,128.18,108.16,45.239999999999995,80.86,61.099999999999994,73.32,58.239999999999995,86.06,67.08,84.24,90.74,43.42,89.96,64.47999999999999,54.599999999999994,85.02,56.16,137.79999999999998,168.74,161.45999999999998,116.48,107.38,86.58,78.78,73.32,41.08,109.2,109.19999999999999,35.099999999999994,52.260000000000005,28.599999999999998,34.839999999999996,61.879999999999995,73.58000000000001,132.07999999999998,137.54,178.88,135.72,66.82,45.239999999999995,69.42,102.44,27.82,93.08,21.58,41.339999999999996,41.599999999999994,33.019999999999996,50.699999999999996
Cahors,122.97999999999999,179.4,81.11999999999999,111.53999999999999,116.47999999999999,149.5,88.4,194.48,42.120000000000005,144.56,43.16,26.78,95.16,142.48000000000002,34.32,51.74,82.68,104.51999999999998,54.6,255.84,265.46,138.84,142.74,71.76,29.12,144.29999999999998,100.88000000000001,153.4,147.16,146.64000000000001,66.3,26.0,35.36,46.28,53.56,125.32,92.56,94.64,116.48,124.27999999999999,48.62,117.52000000000001,88.66,73.06,102.44,128.7,0.0,22.88,50.18,108.16,149.76,177.32,157.56,125.84,180.7,161.72,125.84,185.38,94.38,206.70000000000002,190.57999999999998,128.18,201.76,72.53999999999999,67.86,55.379999999999995,62.14,200.20000000000002,185.12,105.03999999999999,156.51999999999998,106.85999999999999,114.66,127.66,140.14,161.2,156.78000000000003,145.34,165.62,77.22,178.10000000000002,26.78,13.26,124.02,79.3,95.68,74.62,55.120000000000005,173.42,122.46,170.82,152.36,173.42,165.62,157.04,176.79999999999998
Agen,140.92,187.2,88.92,129.48,134.42,167.43999999999997,106.34,202.27999999999997,44.72,152.35999999999999,45.760000000000005,44.72,113.1,139.1,57.2,48.36,55.12,104.0,53.56,273.78,283.4,146.64000000000001,132.07999999999998,75.4,32.76,152.1,118.82000000000001,150.01999999999998,146.64000000000001,135.98000000000002,84.24,28.6,20.54,23.4,71.5,114.66,96.2,91.25999999999999,134.42000000000002,132.07999999999998,25.74,121.16,106.6,91.0,91.78,128.18,22.88,0.0,68.12,104.78,139.1,185.11999999999998,165.36,122.46000000000001,188.49999999999997,169.51999999999998,115.18,193.17999999999998,102.18,205.92,177.32,124.79999999999998,193.44,80.34,53.040000000000006,40.56,64.74000000000001,208.00000000000003,192.92000000000002,122.97999999999999,164.32,114.66,111.27999999999999,145.6,158.07999999999998,163.28,153.4,153.14,163.01999999999998,73.84,174.72,32.76,15.86,141.95999999999998,97.24,76.44,71.24,58.76,181.22,130.26,178.62,149.76,169.51999999999998,169.78,161.2,168.99999999999997
Mende,72.8,158.86,60.58,84.5,85.02,122.46000000000001,38.22,173.94,77.48,124.02000000000001,65.78,23.4,68.12,159.64000000000001,34.32,93.86000000000001,124.80000000000001,83.97999999999999,54.6,228.8,238.42000000000002,104.78,181.21999999999997,84.24000000000001,79.3,107.12,50.7,146.64000000000001,126.62,188.76000000000002,39.26,61.36,74.36,91.52000000000001,37.44,163.79999999999998,102.69999999999999,111.79999999999998,66.3,87.10000000000001,93.86,108.16,38.48,22.88,144.56,108.16,50.18,68.12,0.0,138.32,187.72,156.78,123.5,156.0,152.62,141.18,167.96,160.42000000000002,73.84,186.16000000000003,170.04,145.34,181.22000000000003,52.0,106.86,94.38,63.44,163.02000000000004,147.94000000000003,54.86,119.34,69.68,131.82,77.48,89.96000000000001,140.66,160.42000000000002,124.8,145.07999999999998,119.34000000000002,177.83999999999997,46.8,52.26,96.98,52.26,137.8,104.78,71.76,136.24,101.92,133.64000000000001,131.82,152.88,145.08,136.5,156.26
Angers,114.92,104.78,71.24000000000001,203.06,183.82,241.02,137.02,131.3,150.28000000000003,100.1,151.32000000000002,118.3,186.68,44.980000000000004,104.0,56.42,42.9,47.84,83.72,347.36,356.98,111.53999999999999,42.900000000000006,68.38,79.04,130.51999999999998,127.66,55.9,39.78,61.879999999999995,157.82,134.16000000000003,125.32,81.38,145.07999999999998,25.48,47.58,20.02,143.52,114.4,105.82,32.76,105.56,108.94000000000001,15.6,45.239999999999995,108.16000000000001,104.78,138.32,0.0,49.4,100.62,130.26,17.68,135.2,116.22,39.0,139.88,67.08,111.8,83.2,30.68,99.32,79.82000000000001,126.1,145.34,171.07999999999998,165.62,164.32000000000002,110.24000000000001,135.72,96.98,17.16,132.86,132.86,70.72,59.28,78.78,58.5,31.72,80.6,134.94,121.42000000000002,215.54000000000002,170.82,21.58,33.54,66.56,152.62,82.94,150.02,71.76,65.0,73.84,70.46000000000001,74.88
Saint-Lô,157.04000000000002,73.32,113.36000000000001,252.46000000000004,225.94,290.4200000000001,179.14,99.83999999999999,191.88,114.13999999999999,192.92,167.70000000000002,236.08000000000004,14.3,153.4,98.02,83.97999999999999,89.96000000000001,133.12,396.7600000000001,406.38000000000005,142.48,31.72,117.78,120.64,161.45999999999998,169.78,42.38,62.400000000000006,59.8,207.22000000000003,175.76,159.64,115.69999999999999,194.48000000000002,24.44,89.7,62.14,185.64000000000001,154.17999999999998,140.14,74.88,147.68,151.06,47.32,80.86000000000001,149.76,139.1,187.72,49.4,0.0,94.11999999999999,130.77999999999997,31.72,128.7,109.71999999999998,46.540000000000006,135.45999999999998,109.2,81.12,52.52,28.6,68.64,121.94000000000001,160.42,179.66,220.48000000000002,159.12,173.15999999999997,152.36,155.99999999999997,139.10000000000002,42.120000000000005,174.98000000000002,174.98000000000002,76.96,28.6,92.82,74.36,72.53999999999999,49.92,176.54,163.01999999999998,264.94000000000005,220.22000000000003,62.66,82.94,115.96000000000001,145.07999999999998,115.69999999999999,165.61999999999998,90.47999999999999,70.46,79.3,83.72,61.36
